Local time,Open,High,Low,Close,Volume
15.01.2024 23:00:00.000 GMT+0100,102.294,102.294,102.294,102.294,0
16.01.2024 00:00:00.000 GMT+0100,102.294,102.294,102.294,102.294,0
16.01.2024 01:00:00.000 GMT+0100,102.294,102.294,102.294,102.294,0
16.01.2024 02:00:00.000 GMT+0100,102.559,102.620,102.473,102.511,8.4869
16.01.2024 03:00:00.000 GMT+0100,102.511,102.594,102.511,102.572,7.067
16.01.2024 04:00:00.000 GMT+0100,102.570,102.650,102.551,102.627,5.094
16.01.2024 05:00:00.000 GMT+0100,102.623,102.661,102.611,102.636,2.952
16.01.2024 06:00:00.000 GMT+0100,102.629,102.694,102.619,102.665,4.35
16.01.2024 07:00:00.000 GMT+0100,102.663,102.690,102.609,102.640,5.364
16.01.2024 08:00:00.000 GMT+0100,102.650,102.728,102.582,102.652,9.438
16.01.2024 09:00:00.000 GMT+0100,102.659,102.861,102.597,102.782,16.176
16.01.2024 10:00:00.000 GMT+0100,102.789,102.956,102.776,102.928,13.14
16.01.2024 11:00:00.000 GMT+0100,102.929,103.000,102.906,102.984,10.884
16.01.2024 12:00:00.000 GMT+0100,102.981,103.042,102.875,102.887,8.898
16.01.2024 13:00:00.000 GMT+0100,102.885,102.949,102.874,102.911,9.438
16.01.2024 14:00:00.000 GMT+0100,102.906,103.010,102.762,102.982,18.318
16.01.2024 15:00:00.000 GMT+0100,102.980,103.064,102.849,103.016,17.874
16.01.2024 16:00:00.000 GMT+0100,103.013,103.069,102.876,102.903,14.31
16.01.2024 17:00:00.000 GMT+0100,102.889,103.124,102.824,102.966,22.962
16.01.2024 18:00:00.000 GMT+0100,102.969,103.155,102.957,103.148,12.9
16.01.2024 19:00:00.000 GMT+0100,103.154,103.154,103.036,103.115,8.628
16.01.2024 20:00:00.000 GMT+0100,103.125,103.141,103.074,103.092,5.58
16.01.2024 21:00:00.000 GMT+0100,103.085,103.123,103.070,103.111,6.42
16.01.2024 22:00:00.000 GMT+0100,103.106,103.110,103.062,103.063,2.9816
16.01.2024 23:00:00.000 GMT+0100,103.063,103.063,103.063,103.063,0
17.01.2024 00:00:00.000 GMT+0100,103.063,103.063,103.063,103.063,0
17.01.2024 01:00:00.000 GMT+0100,103.063,103.063,103.063,103.063,0
17.01.2024 02:00:00.000 GMT+0100,103.065,103.098,103.029,103.065,7.044
17.01.2024 03:00:00.000 GMT+0100,103.061,103.090,103.006,103.083,5.748
17.01.2024 04:00:00.000 GMT+0100,103.084,103.178,103.079,103.162,5.01
17.01.2024 05:00:00.000 GMT+0100,103.161,103.180,103.127,103.135,3.36
17.01.2024 06:00:00.000 GMT+0100,103.130,103.247,103.127,103.214,5.754
17.01.2024 07:00:00.000 GMT+0100,103.212,103.320,103.211,103.250,8.178
17.01.2024 08:00:00.000 GMT+0100,103.247,103.275,103.155,103.178,14.0129
17.01.2024 09:00:00.000 GMT+0100,103.173,103.213,103.072,103.210,13.404
17.01.2024 10:00:00.000 GMT+0100,103.217,103.239,103.080,103.105,10.59
17.01.2024 11:00:00.000 GMT+0100,103.102,103.170,103.025,103.137,9.912
17.01.2024 12:00:00.000 GMT+0100,103.140,103.162,103.074,103.097,8.556
17.01.2024 13:00:00.000 GMT+0100,103.100,103.167,103.061,103.138,8.988
17.01.2024 14:00:00.000 GMT+0100,103.141,103.345,103.109,103.261,18.7378
17.01.2024 15:00:00.000 GMT+0100,103.265,103.419,103.227,103.405,16.092
17.01.2024 16:00:00.000 GMT+0100,103.407,103.430,103.219,103.389,17.4
17.01.2024 17:00:00.000 GMT+0100,103.388,103.389,103.260,103.316,14.304
17.01.2024 18:00:00.000 GMT+0100,103.320,103.322,103.206,103.227,10.476
17.01.2024 19:00:00.000 GMT+0100,103.233,103.333,103.226,103.252,9.456
17.01.2024 20:00:00.000 GMT+0100,103.251,103.251,103.131,103.194,7.692
17.01.2024 21:00:00.000 GMT+0100,103.184,103.219,103.119,103.130,6.57
